"year","unitid","inst_name","state_name","years_after_entry","earnings_mean"
"2013","148627","Saint Xavier University","Illinois","10","49000"
"2013","148627","Saint Xavier University","Illinois","6","41100"
"2013","148627","Saint Xavier University","Illinois","8","45400"
"2013","148654","University of Illinois at Springfield","Illinois","10","47500"
"2013","148654","University of Illinois at Springfield","Illinois","6","36600"
"2013","148654","University of Illinois at Springfield","Illinois","8","43300"
"2013","148849","Shimer College","Illinois","10","Suppressed data"
"2013","148849","Shimer College","Illinois","6","Suppressed data"
"2013","148849","Shimer College","Illinois","8","Suppressed data"
"2013","148876","Saint Augustine College","Illinois","10","28000"
"2013","148876","Saint Augustine College","Illinois","6","24600"
"2013","148876","Saint Augustine College","Illinois","8","26100"
"2013","149028","Saint Anthony College of Nursing","Illinois","10","57900"
"2013","149028","Saint Anthony College of Nursing","Illinois","6","53000"
"2013","149028","Saint Anthony College of Nursing","Illinois","8","58500"
"2013","149222","Southern Illinois University-Carbondale","Illinois","10","47800"
"2013","149222","Southern Illinois University-Carbondale","Illinois","6","35400"
"2013","149222","Southern Illinois University-Carbondale","Illinois","8","42000"
"2013","149231","Southern Illinois University-Edwardsville","Illinois","10","47000"
"2013","149231","Southern Illinois University-Edwardsville","Illinois","6","37900"
"2013","149231","Southern Illinois University-Edwardsville","Illinois","8","43800"
"2013","149329","Telshe Yeshiva-Chicago","Illinois","10","Suppressed data"
"2013","149329","Telshe Yeshiva-Chicago","Illinois","6","Suppressed data"
"2013","149329","Telshe Yeshiva-Chicago","Illinois","8","Suppressed data"
"2013","149505","Trinity Christian College","Illinois","10","44700"
"2013","149505","Trinity Christian College","Illinois","6","36600"
"2013","149505","Trinity Christian College","Illinois","8","39300"
"2013","149514","Trinity International University-Illinois","Illinois","10","47200"
"2013","149514","Trinity International University-Illinois","Illinois","6","33700"
"2013","149514","Trinity International University-Illinois","Illinois","8","37100"
"2013","149639","VanderCook College of Music","Illinois","10","Suppressed data"
"2013","149639","VanderCook College of Music","Illinois","6","Suppressed data"
"2013","149639","VanderCook College of Music","Illinois","8","Suppressed data"
"2013","149763","Resurrection University","Illinois","10","71700"
"2013","149763","Resurrection University","Illinois","6","64100"
"2013","149763","Resurrection University","Illinois","8","62900"
"2013","149772","Western Illinois University","Illinois","10","46000"
"2013","149772","Western Illinois University","Illinois","6","35000"
"2013","149772","Western Illinois University","Illinois","8","41100"
"2013","149781","Wheaton College","Illinois","10","54300"
"2013","149781","Wheaton College","Illinois","6","36700"
"2013","149781","Wheaton College","Illinois","8","49000"
"2013","156189","Alice Lloyd College","Kentucky","10","41100"
"2013","156189","Alice Lloyd College","Kentucky","6","28200"
"2013","156189","Alice Lloyd College","Kentucky","8","34300"
"2013","156213","Asbury University","Kentucky","10","39500"
"2013","156213","Asbury University","Kentucky","6","28000"
"2013","156213","Asbury University","Kentucky","8","34100"
"2013","156222","Asbury Theological Seminary","Kentucky","10","49100"
"2013","156222","Asbury Theological Seminary","Kentucky","6","43100"
"2013","156222","Asbury Theological Seminary","Kentucky","8","45200"
"2013","156286","Bellarmine University","Kentucky","10","50300"
"2013","156286","Bellarmine University","Kentucky","6","40100"
"2013","156286","Bellarmine University","Kentucky","8","45100"
"2013","156295","Berea College","Kentucky","10","36100"
"2013","156295","Berea College","Kentucky","6","24900"
"2013","156295","Berea College","Kentucky","8","30800"
"2013","156356","Brescia University","Kentucky","10","42400"
"2013","156356","Brescia University","Kentucky","6","30700"
"2013","156356","Brescia University","Kentucky","8","37200"
"2013","156365","Campbellsville University","Kentucky","10","35700"
"2013","156365","Campbellsville University","Kentucky","6","27600"
"2013","156365","Campbellsville University","Kentucky","8","29900"
"2013","156408","Centre College","Kentucky","10","52500"
"2013","156408","Centre College","Kentucky","6","37000"
"2013","156408","Centre College","Kentucky","8","45100"
"2013","156417","Clear Creek Baptist Bible College","Kentucky","10","30900"
"2013","156417","Clear Creek Baptist Bible College","Kentucky","6","29300"
"2013","156417","Clear Creek Baptist Bible College","Kentucky","8","31100"
"2013","156541","University of the Cumberlands","Kentucky","10","36700"
"2013","156541","University of the Cumberlands","Kentucky","6","28400"
"2013","156541","University of the Cumberlands","Kentucky","8","32900"
"2013","156620","Eastern Kentucky University","Kentucky","10","37900"
"2013","156620","Eastern Kentucky University","Kentucky","6","31200"
"2013","156620","Eastern Kentucky University","Kentucky","8","34500"
"2013","156745","Georgetown College","Kentucky","10","46300"
"2013","156745","Georgetown College","Kentucky","6","30100"
"2013","156745","Georgetown College","Kentucky","8","40400"
"2013","157030","Kentucky Mountain Bible College","Kentucky","10","Suppressed data"
"2013","157030","Kentucky Mountain Bible College","Kentucky","6","Suppressed data"
"2013","157030","Kentucky Mountain Bible College","Kentucky","8","Suppressed data"
"2013","157058","Kentucky State University","Kentucky","10","31000"
"2013","157058","Kentucky State University","Kentucky","6","23800"
"2013","157058","Kentucky State University","Kentucky","8","27100"
"2013","157076","Kentucky Wesleyan College","Kentucky","10","38500"
"2013","157076","Kentucky Wesleyan College","Kentucky","6","29900"
"2013","157076","Kentucky Wesleyan College","Kentucky","8","35100"
"2013","157085","University of Kentucky","Kentucky","10","51000"
"2013","157085","University of Kentucky","Kentucky","6","43800"
"2013","157085","University of Kentucky","Kentucky","8","47100"
"2013","157100","Kentucky Christian University","Kentucky","10","33600"
"2013","157100","Kentucky Christian University","Kentucky","6","28800"
"2013","157100","Kentucky Christian University","Kentucky","8","30500"
"2013","157216","Lindsey Wilson College","Kentucky","10","29300"
"2013","157216","Lindsey Wilson College","Kentucky","6","24000"
"2013","157216","Lindsey Wilson College","Kentucky","8","27500"
"2013","157289","University of Louisville","Kentucky","10","45200"
"2013","157289","University of Louisville","Kentucky","6","37300"
"2013","157289","University of Louisville","Kentucky","8","41100"
"2013","157298","Louisville Presbyterian Theological Seminary","Kentucky","10","Suppressed data"
"2013","157298","Louisville Presbyterian Theological Seminary","Kentucky","6","Suppressed data"
"2013","157298","Louisville Presbyterian Theological Seminary","Kentucky","8","Suppressed data"
"2013","157359","Mid-Continent University","Kentucky","10","44000"
"2013","157359","Mid-Continent University","Kentucky","6","39300"
"2013","157359","Mid-Continent University","Kentucky","8","44100"
"2013","157377","Midway College","Kentucky","10","38900"
"2013","157377","Midway College","Kentucky","6","31300"
"2013","157377","Midway College","Kentucky","8","33500"
"2013","157386","Morehead State University","Kentucky","10","34400"
"2013","157386","Morehead State University","Kentucky","6","28600"
"2013","157386","Morehead State University","Kentucky","8","30900"
"2013","157401","Murray State University","Kentucky","10","40400"
"2013","157401","Murray State University","Kentucky","6","32000"
"2013","157401","Murray State University","Kentucky","8","37100"
"2013","157447","Northern Kentucky University","Kentucky","10","39700"
"2013","157447","Northern Kentucky University","Kentucky","6","33100"
"2013","157447","Northern Kentucky University","Kentucky","8","35900"
"2013","157535","University of Pikeville","Kentucky","10","35900"
"2013","157535","University of Pikeville","Kentucky","6","30400"
"2013","157535","University of Pikeville","Kentucky","8","32900"
"2013","157632","Saint Catharine College","Kentucky","10","33000"
"2013","157632","Saint Catharine College","Kentucky","6","28700"
"2013","157632","Saint Catharine College","Kentucky","8","30800"
"2013","157757","Spalding University","Kentucky","10","45300"
"2013","157757","Spalding University","Kentucky","6","38100"
"2013","157757","Spalding University","Kentucky","8","41000"
"2013","157809","Thomas More College","Kentucky","10","54500"
"2013","157809","Thomas More College","Kentucky","6","46600"
"2013","157809","Thomas More College","Kentucky","8","51700"
"2013","157818","Transylvania University","Kentucky","10","48700"
"2013","157818","Transylvania University","Kentucky","6","33200"
"2013","157818","Transylvania University","Kentucky","8","39700"
"2013","157863","Union College","Kentucky","10","34800"
"2013","157863","Union College","Kentucky","6","26900"
"2013","157863","Union College","Kentucky","8","30100"
"2013","157951","Western Kentucky University","Kentucky","10","37100"
"2013","157951","Western Kentucky University","Kentucky","6","30000"
"2013","157951","Western Kentucky University","Kentucky","8","33900"
"2013","260947","Christian Life College","Illinois","10","Suppressed data"
"2013","260947","Christian Life College","Illinois","6","Suppressed data"
"2013","260947","Christian Life College","Illinois","8","Suppressed data"
"2012","143048","School of the Art Institute of Chicago","Illinois","10","37600"
"2012","143048","School of the Art Institute of Chicago","Illinois","6","27700"
"2012","143048","School of the Art Institute of Chicago","Illinois","8","32900"
"2012","143084","Augustana College","Illinois","10","53400"
"2012","143084","Augustana College","Illinois","6","36700"
"2012","143084","Augustana College","Illinois","8","47000"
"2012","143118","Aurora University","Illinois","10","45200"
"2012","143118","Aurora University","Illinois","6","36000"
"2012","143118","Aurora University","Illinois","8","39200"
"2012","143288","Blackburn College","Illinois","10","39700"
"2012","143288","Blackburn College","Illinois","6","29000"
"2012","143288","Blackburn College","Illinois","8","34700"
"2012","143297","Blessing Rieman College of Nursing","Illinois","10","45100"
"2012","143297","Blessing Rieman College of Nursing","Illinois","6","45300"
"2012","143297","Blessing Rieman College of Nursing","Illinois","8","47800"
"2012","143358","Bradley University","Illinois","10","57400"
"2012","143358","Bradley University","Illinois","6","41500"
"2012","143358","Bradley University","Illinois","8","48900"
